p,g
130230862497685416731172305907369524939888347579482401233372038449607441256292069371766118693516766807144679625549457095899109369469480235014017650905358329466231140802816185034093909880464164727840871926079226082819358202797249338435303690721462149974982948576915525046168723084741214026732018847283174154607,2
146698569433059825002457681127632877369512198435462390173015822484739312992213879407343722339167737291954202618738466101214288548424270383848512927586238068530226848138490531901438197278487013663690620865965372858787842682834865569611221994515678033763273365625904289983516340072130108657499241624244711781963,2
142408804048186642484706627239377206747230771078747047385832190269192208490392955273167925579175712272844251541951213734545167078999994228620626352230114926465019453009547134860498260474095301967661957987565596494912716008625846257269426768064652567863700162463953389870015909226506337577047666467169096153147,2
156295146141629935749275729409466440323332437578185568552633147054768086174022360744418708109352836571152461033917507425467418924723331587202302898465254458300532008341775489646610814009031996015464440969756050514346733243035574115209850072754969341423974436097172139426818730173442626908216409198247296728307,2
141245777845059774299459060609280559731700481782139030848882656044416147576466486643252347963807207254073847621512473316625409297713460212869306916686325021790643284890906279011341066435732858976105167607805660925126635539053136024938917582218716198854097361680791458054114587836679100742807709865605783250947,2
142594892644703907667042562969044093089387302727025900816403361338043833003421687939404767297508312057508625011127511951276713406333036189726374984962986450663582477991708722295477223047590019556346700313501847166838160256981990351040354286439440458513708073239229868103472894726467026855982708623906046330363,2
173175385064831082384592816601909063285625297090824333103202334470514611102078678062688058085311823641076721136096059192928314963541358031159579459171504722806878475612990335728907036933531486408851284450223557174788205723363588672611652247793160970566569281594810747247853523738620671194251876643747714496183,2
92366371050413641347670713905589076445669772337909254709037362806478803650044256366058604182211032332870099903241233922319878002128770999590029789875048126750030319398571195409707628436548069580049366404045920294180428759071461190691390268433237700296675707702829020181312602734559250042475464372480117625723,2
138012105492275877961957912720520688772808657769568958942249419251888282161808940804657455092462433087269691661248890655620355027374533000389611155856381532889340348397425313318074492110953059545756828726161301016593256128382695982884595110213670803782985994351772316316478284308346226119875720746431967586723,2
157719804622594991554599774300285044583250742108680997944853475335926842933776095150334440591670298453654376500574471890708112255603431105892714992676840022718047094692215995395249855499827722115297612873436985476706181328485630552859003745522398563776240615281464614991044278991052379214381456283306271412087,2
114837387190635656547305253628814412289711118274395489093670691616384090299072975968804187204955756301467742523317576170805096090726480997962777326581588141628771676112980695428678999334705244570436871240323891586860178598758275007981871105553026093909740682746679173984016424007603413375481327227560551315803,2
138656392369540795214973196558120057014119731174237465368502349971972521783312052828878091162478828626009894414505111842548240823099180602505971935512839941840403929176290631961700407491304552787728032359229400255422166388126449986529026192330676149812848884399994733828248214498566358949167854658648042881947,2
141172042817230578601085926810699884431789479547946459394300276134740740698515039795529970683064487953474203494258808810792492242982323941174806907697397742427327487207373959980150628098550148595545434332709283927425034608464724023693291409344105579764711578822360690092244587630274844414775748737929537862323,2
147397094037938209033373076525911496240321355807757928525167704101817359957442498723787431936166492334584428477861200000318207888164378323266768982059473333306463471021922825430747450804934068267643943848276944477284441450178460119200442772479901804435724362756447811452921544066759358151690435197841879650527,2
137046917447468732968373630500102404500975153584978766490313597003954757195564391990391060072007136619615040003677677046779905155624017246304491284552438017912676135469943611380373388508935583864460974806713544123719795100760747653445977697307460428812828480750633338954525710537669976583290762770633294585043,2
160857660973232481265656223667564427370816771941868040676740535940125381353147932575433120149574803562331208842129397435502540873695619127117453526998742685313892810442005058733665432624854542882711449671525612687844591655266555340110264362625189733145877724117328248869834970540606239531983798252793205571883,2
96899672244564889743223563749543198964514350031968884402192149549996050015082847364426481425887745068631245821219611124628021431351128880797880881930144434857757833775888343877010255051591322858521462259728110499381151486723484457923636792590520696375430973095985638102764581716433280460910007058742337184047,2
151820173697341699225566763721512811144124980451802600182212526874544669155185733101492270409070998145705781618741609541031907807124949841686628661384113096555179551618051376928202469560410174244906216494541132707158636493749347000135975853958009655327476397276972870647080302070111620792137497941324821250303,2
163178979088787093037738652898692837658397089569567810387781205324776591469063755109182726057919550070020527823218400406586516623508363278138906499565773892294764178832252966349642373490687700849488120694915169282138983369269218370544317438114392806406136639821932859997476590148846824908364094610210335471927,2
109610590712573757984533933197717193284842355048870204866330741722627062207119651783455520590475314730706612255606568952793278887763305341378840143287478361777284818279244414843126227617402628536929821572529731385270658364364236783238227317553984499572252428872475655791100562339168728146388842693154958026327,2
128323027702382525373589791998572701568046306555712022871527801465781112251829974814766711388504605006362983096309055047559246374189853251454129335525973285925585495897236188816143450889364025462111417540222293912886451024358137941147375945413915285112206671959910657368733964899454234971830214508726538989403,2
106317475118869705115410064837060853651628061736200068692400604221123233519908440707286573414553420381668347934305603311870629548734409016268351354069789501066928391664014781532268234185309828124786397090391201442590095575931578832959630761920476406143917183172330797899079053984131738908802330568880800210767,2
121038328011514454670631738021311122923859826509251025457863106127535799216454259532181393517656937212174741386958999038922870998752268223413876827027031767389995499214990258087730671514768177253229435517429554188367768597341085801187690276449494793592544468535187355768191359798163655303445965623722064264223,2
96290709473784205117918859883387294717206356039464473985140082831716977494235696524993702834934677290042280999523471995185879303972781393508776261818489412051748332636484974320072316587863375036371823249759969675539667929533466776894756400868555797632796544544316186018374574762954177928597179339724188291307,2
97568591153744987872420185301452264497155189421592170412274379280180279065193798640599177232356253679851739650143853948804768054736663899832891834867373840217578061240751583953473236132619799319614821286166335367849745188924993468708417712945426601120797455868646716419932104840230463215004164694488721504663,2
135324469764866251689869805934723534556179415515867323233466109538728121147324804178127541203664911690893680645217758751693808925091931234683691856022752445867563535469083470755314414881047566069335511222295077953513700347866662287686106070748630033577481413189188594022323986573906960811407718770659602569043,2
123342076203936898745669884811657676246489778006178980874568548157104283495598845173682455073964058354520388554911936868076408746614935908045395404849490735609347287054656402122731701600953144085687321016409098577194946117374987323966474382998148484070027862423594595725527640805258267796128860109008349247023,2
140332189243440931628640595431165183458129177077365444325415225557314389439111656794318580786139225102968472092865473459697367275214407857810305846556700053694145361495262044389443807925868414637822481797656317339133229925424452412650344779624515637447425001494195973450464999384606867267320556636784530592467,2
170597145130469316294999045236740732608757481931359044102808417349377745286015326433837569732727311440726561391556504946561817735794894661799145086355526731811954967694648571094653377835518939276975444167978410041107611580889812648543266030196338683042089903091581426334963071769668665149374517745773074483903,2
94504716590066687704669733106502792611794298732538194701022337228773362476128036067835631198489731539896703331077794113818403295217299755278966557117530632158564298143870240688443065495543983135974108399279707373427177246306663388202571127543395126409470428689775864987202587250570091403027743724289921118767,2
166153971247397071360151592971319941183062569145320713556825981103454131948872750763476623198450731342302532413145600658537558529906371709924552129437582334554358680176678335399809611621707946809017062823085431221909525896576531859716376902957311967674752883372904146804997682623030563671777787573578985234443,2
99586717312812642822606167227819254418015024859277644462657774108271143186742237818109013979803896130219157984031321608041142007059717679531237247521753354187814665037387034750503380777620080031834296161721048529035324936119142645732191430030132241440838241398002476178737500653361807355337268261241236897727,2
104633473371195790353736447435436961969194647196778513770756183065058717258214008288234093376376620113752138426045422713798351009662845239129609168473788242683310714236339344536716915093159324546317389788975985856447288331251508010880724755801664311420297463845712694529258592482428531154706029680654376574603,2
115635049864495585919977510607379538007685150580456473397279915081454622950554466836467873198239319257503345978548285586174070815785211476546377172911233066871394062401479519048616362321182003729114555194632451139784586676544196365511914862281617220634482120445417800556097938453550636383119956641576525933183,2
147613371863978043865292965665398952476643070829363861490806727555920192424348749077141186812756937565600415169179282414516025269930978678330142436494312814870684722080040548781246424925691617642461941341053568759553434261022680175167330406776499008049008339042614904527773507086543165196313365024650802662547,2
177529228787550211811229814903827576297923869705882027422023234923397892943568232625483080742226765250800347552483764940410253330569810261306245714358103439102333351894868179323639406777201247475902775381153652982884414249360537499203734152574690120818740347997962379922270687196351153577275266791204989383967,2
94019557058346141029950575171451286128435466530329904972848618136543428116793719979950147616944490721592168579941106881448943602939318314561838351520483530927449405538575066578923970042484942480845855927737744916340030399298849084388679532776018961210912723654109181759615094435343615624694145607428179121383,2
157135093070735095751234411204646611742254382567010598917905276875365373267908097319395799491628776052551970780206180382587040753312436970380145125299644589083003203057096245443402849977808197432210124766713299065755581158298510164956646569266469972661411526863537661565976921135591522968167834139912307942643,2
128859272473927983902959488961405673621316593307192805612616673995208955878124125792831156995473373814508113307443227537362991347682505759913132276320337672848768789942998695819037245820906357410653791547468862832663033660975014173586930732344089905989081709651692539191087300313457862045367885166914173726567,2
129269244913302148684921123001936082529350517020127700881711576607846725743608000465419727315435569570978035063617580485870637724887807813404391624304411330464036506631793622198456966722077570944684466862287205291977623027551616991304001509508774285590868877819104922802264856061459290231538315564657117219007,2
98576746997948467005715321534307392716762597381780691735169384356146586294555033366264775060935671070381240065236367258829213186713552869753754083274142554475216532765635703055016191561124188826976206975903360876383778839241067367413811979245547709956742981566285350126247520136212964978013851152905522365703,2
139736770855589809610775919598116032215932769546414126031956690878756496450171064378253383435624134553916799120916064294780928192930805442474432825918087397470228727073105854785918138587082763057115695064140843790502032052531546720789775657609673926080290512775072316890472696649967014838227174178402116493487,2
166835597619945774746069048899869813127605450205039759507380972070265979716150528038424345604715668010094518733843216668443651978492922387264437898085195521318386921279614503903708846158521114073573936143019258962513279397637569378030357099973415016386218923553286567566451506460795824282634261413203052645567,2
91109307773609254913445987296481613887850849442986503858129025985800800798084511154628275673988925865171966208572921815724836440702317394378297931699928937691217367260520320568455798476883960378440077848914834050985699857177746009463452661283294045887592922908397134301231176119684342646663243171601199051927,2
92298597208664831590977655258186236839676217056891243137398393997899891423934329161197627780941557745257064280955218763415343327622127715025868482176965394175566060259161908354796498349076572118435113646587097643733578405551255774489043752668520191624272066886944175989207408496656734023525025517098000958323,2
160529707785397321884290651562036447021381866718441473036738523854824097510303556927457322028200429764648042746361688408676795234065346953336358273088113966447183941950565775458139231710308422599714160785361830783786857983718683615665076833420153578313213929057413119134204335110138768752500533327891309253967,2
119579139033680775386049097013958258410773824823935684283652258488949030565135464211936203778975010784795187392814442257055021686960419415664492514149016279460363088978102925684109189537465040957299567759133308401167696420871475957698659426574308356484135750514655345779824110674261054563391726553618070014643,2
163941118724998955479283144621814983429099848836532721868830014377442340424147951521336489953669930392778380000143035823563328173605318926689045053296160453039022390757852033802276376252179306856235063051993336691123585513299071861794910325630699415831793146020359098919003592895148942290801693411120222038467,2
105853169243390303525103557885822320001578451291158021302869810214442840630934635476910512499096178443109428166130284386521441945477412749304907687185536919042655374468446995108431694295930621772334671296537788445778361787853246792415768370435034004130272666340491095242862770376166043085637691523365692344483,2
138806611801322012599867907826822632482995094790765679218909824004728130494803124739558353247427507596433546369766023028917470905644944069005448122151750827112267061000030354098719979112127399382708259217922947809473620472104744030546495746739873605558202636676558208893863106172417010265310568067715529105627,2
163674793695351782992499421557741807328141001461563646979260866039949934181773666878891039294189048753850747716091588425803179802472064396059703705252325092639160411257041076517187648670831811693933351424074248540216242030490030268121428466200348515703173948747453762604258071124756337344992426582194304729423,2
175344458931652416219908697522059965242647081268754886658933548021544791143777505519838541928389881169255500681966671305915610586985887675392279616706713296117104858648949487454552704829273634418561072112692683308474385026882880682850559190447051624647387553397293778383029057224810992521115216249230890002883,2
161897552438614479138480020073585407864421526546773859728271712855652610539647609474824777699927284747874239679049731691992940416682075197049752915373371230323991888502077376113054993606278155611248426190476552587587489954459842626471887310220437539844839001259022923212050489185705826617862384393996325893787,2
165509459399938826429252107821797212640428947710317147354674864774633856050154343793878373441252114367196236132324913558754275436952556827863659221871898009935212977498933615643614160589077248488439716657000463868525581477187512143997862212606482921724399395689001244420290195204059331204509178802146597189743,2
177883352595504672897053893153330435454353288931534358232127206691430646377919842301558947850662293346119971391950006241230610214314829783442485226438163975476204570379951608093668079372027370519018874998041190064075081025052424416285427813843046157127089907975026707767868271730087607795824945976251246258163,2
117007466975988853407546994430781156878529510401301318019613099498718407964918536736089187593560513786462838651077207614229940215845757439944672849786784313140587098234383709115395364586251191640281774833524583468013225667428456426588894900593227795529418706594522116230036510259328839132791313594805041333547,2
116524391641307049929422521571197989726778374308569752946621538919755942849152858828706925669749717422818568917262584698986459506724729769769824644367821308967078314136737717526958168359068531625961786181721767252429766619283957493290723556563119797946846373642855133124671456776189509473302438717298107456443,2
107288181568815886494527926916814998847723812132418828225820918628589569093411849188497662019483104588883463674052740433698522563095037320366645593607777976841986227938001601844947621306709429080483351892898754942407352992423312657088093318176237008383700734905230170941871930884835230028850729684064810930687,2
175010209652869136407028525554141722814217346490244071479709179555655340732502611602596853035055679477968184771084394880354403694004145202995383524303864981653481043118094453900383120726805149342433629142498935141308405297002680628286479738160457320664278170170493905643456694266309068843596329368746770206527,2
141239257825225946736775931354637673922032394020962076242191827097038291411303926539863026417912914431744572329923392942433583218797817916822871330592375908725021474283149633545229627317260536590794675649794976821948887177745770747529268309856311256903131950093364659926970877648640519461498494449880534732643,2
97363724339241688954825365683599877356957581210563940946123162421963619892850903711704440615714874887069405600054749657801370665916293368410232158483587566946349838218523357090755930349643884605111031981372994723018474901654196372048464895942166259434668436681184980459127473127831328685462886452391828696043,2
174199532733875040181366068886317210281251158416189170161839213934408018258860087931683660220776620025166580975654796588240375542832585501592695879425654657180761615188091648494629984206132419458235189065346842638306345545319370864459271426553031911944314276785814814218443661212277433233444980712044733017403,2
145730259136988646359713714191384286351500118206152961760909452568084498107101845922107972512358489807677799773023605633479329308873133111547422413450756365141967880158286017932727947572737654019475974193088256721282931236706796733635016181478947062059239566877786628006655456802061015020331036737877000363707,2
105155774125250730293195446453861828623397903595064402805807787653820326495798944143665161954271283855050837994962164876016019969110887522660647072181710810693010643713169442719132056464132323112041668855341456510117697638664990069389540058125396669870531145664849646708253453590374930138129474278915134436727,2
153884958249869162199590428028875428568903866639115460432355829319668927341209796434477339522232505102469265877487808017799592546408636907433259076807248908787688898565109364760542543346620009678804072495698502045339618382673432901157773271293949681916129535205759466321554144653068171828022559045080161424667,2
141322029178507251570588419490611406468912484419104859218416974684243600490018947731877766112985691841461880255425477444026727345176956582513100231059278837942873410653175018880043598836270111513527168519113746920423534041860068870784337995260541654238812208966437582021023280951849145655930840215816957394423,2
144197217425387464967471171053887519494205332016808681286888665470190409965679200201879170161020404709809903271941579275644596812929672569208769825010854179377403574601883716151967687993197941353976307672340498850004221187790931337328617151585267929473071531171362178005044249435574658523859310982794861772727,2
117414586501560846061143055538579653089935611700365716383666406270206538656198902588971767063826065433697700872798485852675864841532127458213557636615117487472292552942269768636205188707458239733527156913262276742736721157927047823830965440085234551389912988996486119084131575594294338392671114236186711718583,2
143495923315099775464796592860820090773749781123010295708970277975998383210755153712509322747857058583132589142792018238242800196575118106726436867279158406751341320293392131648644525040583110206451370661862381011587171833459549709179155360708337788538311791106524172517925586757760605510844050289046469207023,2
127833166790739768376388860446249055774965597845339440453462022319586883340427163171860424924718300950515229904446519558335837815947634809770440197602643900598317774462113841724299510867245025196817197235044811547068800581639947257741656733451520897214989203160238993106099980645100531184999798038115405612983,2
160207054855940079310446487379777958786018524872799051017364519450349971453907285626953123347232091332636731840247332924614347574560841107693651347391247766493500530029098075525332856383720608876461308321731816428225999072715276282932640804581418890416438945975468827468229147382005459604603904628894452809907,2
159714415537645773564112479710716051007934508406661983308389625270806854072387198605095453720567894949149096443810002882603555093359065511937428198327201125518836882641953440450640372475024596281329083878484345419541917491957190694457314050769966634051271615160379644259524619265327452709222744698449028468023,2
99272844965368540019799993753417185269087293646880739480929770697762155269295321590439004350987535337485448756608286094526426830525282818391525458694971937786112085443566421480147978075804208862536763169527059856418578277912050189488628856186286546515819237478013076152532956089994491303315318377861017882747,2
150435913801328302348580289902928679284731745774460616335939777887221307685060759436140957956331656664365510553520291297448946951650818837010261654436003359246613602451579848096823605762265525582639886044033561218810503454357875304439923448317997166375997894526025770278864645352552087053736680352911804392107,2
139561148131570014072723174327117246302310808176651906204706150617268597473876329137061032077158872172750798905729002244526867741545395576971241773790148921461394544436820183269216758927707369544501250114522156633617690906617258841979344025492297474541633941970764447129474382789978879862382635233768367769103,2
118776150995488900985558921602092175583690368964544800224468536423502887999848677261379714247932657545660199706045300002318295962311433668110864985478767930801159214852772402756850437078968141294778398960614119801032146481135666420234021723866279167437533162339021835463450980047482679085379280049978980661767,2
169098264448511323322884424681076469961663132330666951300604040450106972809962807104536724005399265803845495388191661213909837242265723747624706057191259927678829491434699109527443449469303994854795764538138520568324219925205944096716158487721145637962040603572848265402093391763706109427854719327491459545143,2
119564392684472843418655928074607375938596118867682935434153063859673826946395726327401071865937083861942258708851738459118594197080234608368271874721860516630580850036258118422864181285350322219373739151386949243898355533811220414940333845468842302795763246764854756652931591076008795448914421863578660869643,2
150657908559775215641105084412458645982138130326552811407027239231486522337973265051793910082242005470227315820206133651302428293351068232300329253663890830467206618147228610809448711654696145477255153388199841011159113676579483438339856345809649911467856251790732770615348522994384986005761688656390508838447,2
151809135712898740148417116196766396051591829722937454601360951571286267691936617999054012040410271083930548215022094773950328033938351185840451090086369901895472627365614574083165102915830899327868227107901598890174773907175845729541224536989575165550265820817739227329617778169199219143159477765843895184447,2
139197719365910485189265649295956892935320423470171247119342750524818219328218537696250241393957776874317250943104403469182896954513402984023251527229255244480240739338130846846935997364499032976268589653575629148391331901624606279973173783266567786402986244768994016008728351185865309759228268938186272549087,2
155359350825006036062916696264586621917516529836739250732354390528733777498941291722773020444633201583382292902238764155464034577327727833217600577679995713531273765094127800503548695881244710930945163029675215151313596782388089272974329823029933666666163084131273633612916052432805399807562581468729444796983,2
155085300020237986140595894720121319922057989393044636291968641930826836071134446222747252887046396969062495397687721825142486970122524402360908065198688947670064179430884286892459640414183181026989206930595582258860170936461274870738361190973765531763358200202764616153644294957814680452459203546285000214403,2
103822188041305056279292068130737851414645137895616942222559619771375842114036269401139353542692219279638552024064756012778216807207349183705366465029306024516320176386145732925541421173056578015462783594403812969572562001434421855450154443457619160319693437090389873496809155459070181304414401949435419610927,2
114333389009764208859204215914954796410384926143595929681921575926830829310498414969077477204963121742488377025264487636199805952309905030215454055588503232481143792873780827681421270957321022005925992125080314841712566414616368810118997083342236041618732383859736514075242147831710184471386153313494025313843,2
157663205316183525846028835497878536891883637356036386306882892818283937478843709393773794279724427876512323267682978559424152324871164896727285293150555656114774713100191049646085614987218071470213018140389563606663309943465871419107925595567676315743796742162600118909839872392251795905433369152843564932063,2
114392121569874532752693669970433781218360712003269126036411369757477829897570492976398994812199995230030069912443554782133869660904070405912481911548428189968250148413126588821513024334159595370473571845733210318476648700842740034314104906211694055338226762154648090674646785952744624222919575908128365935623,2
121293532254787439475075035532524517874784120448520266108815252360795350875327850402041790034306560946362340113199389929739965068869204682606386381652907060546631137285101016959974020707638759994449200872622000789797169834626688904764702218034075258952760715357875038188676774244271950052353175852213026900263,2
148054191485677421638390951450555624716929580253611494734574298046325722895921249969311525123434064836021961290436054244846726052351791698533343195871122183641335140544900620389078549271577230458045869063959715405837486891130757615947041734463253291493520331129752847282548531341731637636307476835844076434967,2
99232565262415302087258727634734058878532057673282471389708392662380700097614032600706704423851671219204483592321096418762913009040795096040213152228441192370329771292571524688762208938872986514292249057238530512041980830386500399989415837348886904749928232537147694214762562505567992248680606676908981755907,2
162461372247390992270957170110792825629149768754195794549625996188798871255630419074392457221488525068279091910535523312168958519893446934006848211191372176794408525315928212857806172523004000120062497190221683999108800081681091167337194097421014892953796730384377965271131378176833681536551059449171219193043,2
109061614886910441415603122056669591523499469109174192279196673599548681945944513978456320239283148836078364015916957690935556301853856294947245920665257000249513273867048780769219998997197449653223357874453193866041704470941135276991011660813028935138399677751584210122366564200454869591036050053426435886803,2
179329987101466996147601724188434420833088484763967307073615155292579948485255518479354947711558112652051214306573037417857926683203318237817539998918489537206838980435764572886725336189010338815114305966845258447484181328356748900931146741394339414855612892626231228473683104958721961178016035618389498225587,2
122356590887209050906996550612365522603945624233623755375612083546331337272056859688109865725771268852913045787185277284275385169898590703956506168863396610927990771122522637104490797956351830802896617377463064471075073147967685899453126649927814411961920633100459851164212195870436402008787247508933859349287,2
161484727224292757786741396636284987533026786726705549178293952275088105379779279685241151348339115512594125923980692679437413554032637316534342403429237398909677060538652280167480616499824321376879245602361350090541041055454949446714902678761251449627443427634301859447473670117720625764015003114962581348627,2
169046498451687954435234637540491259933404507016696533919097016061563878556981025543726018986015323671807457828779204522927216645591634609318716278387283833172582123963799415366279776628246163130857822781554117373722936104979637862921268428792581145208335961956441980897410515129514791955307703533844614805667,2
94309414259512931240429839610817620929749595870646398954487278989232207945610155800748587696543279531716877721757344244258697993493123654467405532971589553251466994591932625445162042005793185619981076684760851142391690843401771642017689663517727903777377722029625625061480810788296352476446295652433584539267,2
105425817154136185832291153886536323647149759020014399892116618979829575310810231873057233238917417856445584703623912347912133625249132911092779779990526038232803676504463616150458643024918648901996840058578425393268272910464326560889468047146213896189413842081359717592443122966067572063002315783945855873287,2
131385885492289053760261189651646363070217438153505420119905530863694215194868819595275719328443051209165463560076257626353309854735284162641760049711892828088722102221080829757523332772437911041133334410585013949417232412645682412668010245905690033838112283062668258438452704783950120484955914487145529695603,2
163557464970182665007196569950948598456105001647114327446638603045874703049128962052862531787389385037361534287339322162049149350149021841898101992165170239000230076351161332685306320700148236891243098530076139708979035547017287768617689753224897344990938205497411149307905981088776149389419147966341728195027,2
91603960689221020331200594402858459363911504926684995403272745615369298323670248648463188223751783717357533351793098075444536140262670966206667639176536292356725477246411397244722997489180803727678250775366660303253156853011609834857786332359059671434060738164725025690292595587406562604733023863196220746983,2
164520558853453574330797680658957092073906595766332093454402825031622736525582700747531167644813044017761619843917178097284559472675669893912247438232093868359223634858280417941366823929206846886199158897861865913604149709184268697876993989236734232266619248910563647120076483505848361799097696882265183682963,2
103820918142765418263791144212277176408201758631542037812260237650715609062561354620656843385080841120864021525039461815499591509496752714471619295980220032269720036210315252177909011203313675777471380360032664804372785585262885035123847561747538037941022072833868865230278200007392064194498181200574020958487,2
133180163680153598383809380801451985891596534103045808683008487584597938573356292684875258557618737139696123899640419825233993633005053738368980100042212918828192452495542011140013283522025569060121448871562775710931578456439978763262792259606589812294043739341933178193966945101072740620295803710495848265323,2
151399874623671803527606771632736507713187523947220320543734283849460977591332869814647018528230650519178933893616405180190053816479300103734831685850389968127644364704017938692482184148074981637464288311707802466133455330346533370789077766917974193668745774735887103063767896152572027724057936772539636156787,2
106894787633630322312294421434459415238760016492299873908952169203199791762474908620633110740899227700182724835374570489660143277560906697320793207356631598387588286273634959451710069478571988615936721571121225965330133445316239395989546549080689978940472660719156514518937368230041751895989075441715806040483,2
114482233172951403058060479151671717384168865133037991463494540000304534820497785343650742264888544356437475354678717514197494841278817891342982194689918075582297396435147357322484982173053853517104062900985440353349690252281472192205407173010869490255064209562081973981788746546749714871015459288235432423787,2
138930288315367820299113015525831186913751726316903066730295760128852397519316785377072412497400015812705371380581935733082195238946809772488344567925261822391719048723016232983442827261218808773938074729075528676996233878363904709597662001637964788731641526193276649135164206476412893349558005223730843251847,2
112762228968898241684451928553602674976447611519103333979877425270802215501931895499949508210801091402232727214396273591141299348009265033050460276176205911084079527777393722172363098815173276500412848412606139382056947980294376983030790455696043290311775452854128710543712516356152160403084744714998653423183,2
146945605311576331070598557540042185560440553018831610912761633815849136953147672606172485239623687178431274638517301739895575845427179649486305018476648047508305106672539953845864229865792033653795907971919426921429961433875777861002229905572317095831452671017473867936346197355011159575338248447142909705823,2
138653739643268500170823346930587205364441767823073650309147148070914134467785689096060949775875608481782414304414608593588969394354678330157646860159914142573177176379573464877088225515277977056975732931154062340809067822381063116134649919135621630152042270869117803685748768990267543630265321201645966996863,2
144593389317842281248890031053265489802970620943572023692283226697718951773935301010249286450131982650534262251482394933712450581054106735708315933048022727544331634460287497990368703663603338494404333535780734375108675116212469859915074612651095807456437523867804943292809817221211986579322030625501097645087,2
111828509422895584921258231965512299215395932460589938755747975855213338234191957505297120514940930788583997716258355144660565556053602952759150161224040375530305115693034214152524904511871582710656438795789537386492884526100687805722897974171526542224861809048220788981949196584174401795163465567363617875707,2
171609095257929845007333504616087937100038699829274814368966614582010397316346135952193954703045900896829253087534207879003101315081996585028369369286805737183715754258946812461239765702236596723195396023592411838093285613453225504682812650066031360397033907295899359846622744716219636614797268927981108109087,2
139778323253480283128338109958890665602591119326110570613060346139966428378627208790146517868682409518189255641711006252096621361207071852499541269243905105957521161206548223831600669417302122457888686993824880418286441784435801299881768303862008870976878801513329907461775102452019273731203815913825162130883,2
144526546214475744497346392387263226687129099663394550563713636372771910410674424566893094474263798583589892727134344511241303170915787301968557832922824875349482658167541303202370302562295379321905014254800418430380205269822027746306308976509615673279949057904512978134083649259365822045685101677844537484563,2
154067820093067196106798997693023144784638476282062647762686354685550212528559165915885963383810937970812199290916775306580907788052884753534124704613049802364257846894768887081674365346566073301854831090038045373094034311715823239405694587049511019940865866739120563534772912345749917319395125309942141312223,2
116690832972818659215432460988365999457409046818922703230975279291226532320261664878078320416739902096543572458757163328425788209745754024156815495695589560265430124276504352745054783096082534295031062666415422360854293038684724170414357344215775653009073996969318021598870327726310298576297492442869256962447,2
111586795019760377113923995545199394076653579147977548886647001272230589995446831028821004868298027102844116054624928480585344010932051255295671089959810118581184422102457955687325703337835423573192256134215076510528266490361432819228020846968405391347888873728222453090964809130574691833643011645585940942987,2
93090339179191168400797429424603977581997682975517006063060422463616656192578614065821978372388402119083077667536070645134217948302842651908515863886290249889455159524758610491151600541228860850838440567992504580008507165079896283251510910737035656894684281560062671850912517334507872378365072942183137808527,2
95041669219289255712874320819899344472128600372575646195900593857216215410236909284947666425362576041482609680867216731247726934480275819904745254320417671196684524342929192085831498037886269517648508235524855727534194732904208769969181538292346124411196873540243563511263285057087937360804950844585454650007,2
165475015638735936084380713564197956696731000139392829278450810796759418085824579514915268350583853078742110035745476176086024945849951708840120408150494199831670088681693834295518566263134026322089517319871812853725010173261759649870878114658556828659021740774180118185013251650074522393610101514704460122063,2
167728840857653738473837956969758413151475276486782991393114405869755258742623341771622067365696522813875348379277812525603343536989358067263125791902611268587777766194914293815671821979168669685901169557439376194496463368844620674156599222432321407490606009528907115972326335166135707481504143380794450939203,2
156294109035481938382943514177139364393475333373655296559488837256099869234264902660110220779592804193046014806395420959828236334982164978347917401082164628163722472942416067336058291941503009857444254890883236266715440071312682262555022236171082555253840916937301916774312221092945052040726871033594819190687,2
178295582920689053186884546391032236859837386700163648000406091681794265520978224225945645977666644561255654713145160841239853106442714766236420713758589162218852577706824105806440670245643929398653645180092094848089028008379724542498878383481737077203744237349991704765888431418338955961444742778140225774827,2
101628171913544457426835344700512218045630289966352162779240297366511546904206594748385043181263554532338851468535892552227814653412559188121017740053731141998297814880834875438850250824395000646680523868206882841669541239885475997272007145200271426305316944042163955463395538245021336955955894475764793278283,2
136775658733990964530954176914892871210351446429238804374318259607092227417494759683250954919066547388581859476595090070760755541334166545158768713153179342138330667144291918515829633646464706647971913589667303966396777348064862724076886275983925462871119954037388437795436687475400672953991494146819092512703,2
124459029912384587932150035627734607224024777095694246729492700708423574360255299447286734128975332466725167658162859144070100229155948303963337660420948289888212154356680319072700647906805130620604082597129850590215977947162465322085127928163101921453428257017124983579397805058492102491694823596993980656627,2
119099920676389786475160453807214512577255752491243298789015254747681229971513096568167745191002763617932036916135269746444058794196937653283911081575256106477667503506442360990866080748203911593047167598749304634365614505038756713610509820445679851941449332048365290876755857665485579820513455080089362982487,2
135360109292084072818274038358491244520907277529018852660254209696597455386878875728236048169330916465994041730874779760635544914219558631777144158854407138631764533739739021924170081966360775844951131688676965124513418425169989455298649233428707576890819596547766859645818759861156047157969533011194116620423,2
146707153106250775333974610889026598422948883171199153474074576262141106102961874497386147405271863958671980441613622440023865809338342478700246739798875097663487969041277650287062338273244034463715630947736383296318460696051677999574263571411153887269287198799923174924429166277842071306181212192330284642147,2
167832154906289593846188827166604335161298218450779308361618200917125369153370756856240061768388292677403610154553901314527919859591523622189323388496138760725655515220850238647998285912299552612284655311397575500625827349393951357013250355663684180312988137302211031111851549823697412357818357478109456354423,2
