id,pp,p1,p2,p3,baseBound,k2,k3
930,153884958249869162199590428028875428568903866639115460432355829319668927341209796434477339522232505102469265877487808017799592546408636907433259076807248908787688898565109364760542543346620009678804072495698502045339618382673432901157773271293949681916129535205759466321554144653068171828022559045080161424667,131469275466307200712913394718640005093018835368416808148752631066999532661589600869855592698884325843,31684095387380035371812128127192241227417539323788450763849384087146887371443093809635197840431122527923,36942866406032323400328663915937841431138292738525123089799489329826868677906677844429421548386495561603,52,241,281
931,141322029178507251570588419490611406468912484419104859218416974684243600490018947731877766112985691841461880255425477444026727345176956582513100231059278837942873410653175018880043598836270111513527168519113746920423534041860068870784337995260541654238812208966437582021023280951849145655930840215816957394423,127789597053110624086098781682305274938768634493823169014353851090753656009386680599079893191648632407,30797292889799660404749806385435571260243240913011383732459278112871631098262190024378254259187320409847,35908876771924085368193757652727782257793986292764310493033432156501777338637657248341449986853265706087,52,241,281
932,144197217425387464967471171053887519494205332016808681286888665470190409965679200201879170161020404709809903271941579275644596812929672569208769825010854179377403574601883716151967687993197941353976307672340498850004221187790931337328617151585267929473071531171362178005044249435574658523859310982794861772727,128650409363642852539898571689204494168279572026834893365293606433972840642286898788069611504442851223,31004748656637927462115555777098283094555376858467209301035759150587454594791142607924776372570727144503,36150765031183641563711498644666462861286559739540605035647503407946368220482618559447560832748441193383,52,241,281
933,117414586501560846061143055538579653089935611700365716383666406270206538656198902588971767063826065433697700872798485852675864841532127458213557636615117487472292552942269768636205188707458239733527156913262276742736721157927047823830965440085234551389912988996486119084131575594294338392671114236186711718583,120134080916587582503498487462101886117647466842573291904247005134039798648296950255133075267717800087,28952313500897607383343135478366554554353039509060163348923528237303591474239565011487071139519989820727,33757676737561110683483074976850629999058938182763095025093408442665183420171443021692394150228701824167,52,241,281
934,143495923315099775464796592860820090773749781123010295708970277975998383210755153712509322747857058583132589142792018238242800196575118106726436867279158406751341320293392131648644525040583110206451370661862381011587171833459549709179155360708337788538311791106524172517925586757760605510844050289046469207023,128441509277346629565859762992598173331403691403077540913183972315493317105277399502089403448850974207,30954403735840537725372202881216159772868289628141687360077337328033889422371853280003546231173084783647,36092064106934402908006593400920086706124437284264788996604696220653622106582949260087122369127123751887,52,241,281
935,127833166790739768376388860446249055774965597845339440453462022319586883340427163171860424924718300950515229904446519558335837815947634809770440197602643900598317774462113841724299510867245025196817197235044811547068800581639947257741656733451520897214989203160238993106099980645100531184999798038115405612983,123587172154939527400274803674527817099683511320796805119359956529803398387524827419406375899139643287,29784508489340426103466227685561203921023726228312030033765749523682619011393483408076936591692654031927,34727995375538007199477219832542316605011066681143902238540147784874754946894476504853191627658239763367,52,241,281
936,160207054855940079310446487379777958786018524872799051017364519450349971453907285626953123347232091332636731840247332924614347574560841107693651347391247766493500530029098075525332856383720608876461308321731816428225999072715276282932640804581418890416438945975468827468229147382005459604603904628894452809907,133245563579559645752263855982349286427864969670075228994947493890777287072394786740194940173572036763,32112180822673874626295589291746178029115457690488130187782346027677326184447143604386980581830860859643,37442003365856260456386143531040149486230056477291139347580245783308417667342935073994778188773742330123,52,241,281
937,159714415537645773564112479710716051007934508406661983308389625270806854072387198605095453720567894949149096443810002882603555093359065511937428198327201125518836882641953440450640372475024596281329083878484345419541917491957190694457314050769966634051271615160379644259524619265327452709222744698449028468023,133108845916994582845808408652660802025615410327501373730702381424631735686766451755791023787851997207,32079231865995694465839826485291253288173313888927831069099273923336248300510714873145636732872331326647,37403585702675477779672162831397685369197930302027886018327369180321517727981372943377277684386411214887,52,241,281
938,99272844965368540019799993753417185269087293646880739480929770697762155269295321590439004350987535337485448756608286094526426830525282818391525458694971937786112085443566421480147978075804208862536763169527059856418578277912050189488628856186286546515819237478013076152532956089994491303315318377861017882747,113597568392094269132144654464505506037236346063146786477888255824129070376222409693451190974393776883,27377013982494718860846861725945826954973959401218375541171069653615105960669600736121737024828900228563,31920916718178489626132647904526047196463413243744247000286599886580268775718497123859784663804651303843,52,241,281
939,150435913801328302348580289902928679284731745774460616335939777887221307685060759436140957956331656664365510553520291297448946951650818837010261654436003359246613602451579848096823605762265525582639886044033561218810503454357875304439923448317997166375997894526025770278864645352552087053736680352911804392107,130479631645332199308212692248732670928513553953249125359389603965111070905952389324932995919291535363,31445591226525060033279258831944573693771766502733039211612894555591768088334525827308852016549260022243,36664776492338348005607766521893880530912308660863004225988478714196210924572621400306171853320921436723,52,241,281
940,139561148131570014072723174327117246302310808176651906204706150617268597473876329137061032077158872172750798905729002244526867741545395576971241773790148921461394544436820183269216758927707369544501250114522156633617690906617258841979344025492297474541633941970764447129474382789978879862382635233768367769103,127256621876733917132984129963693484813701695288196597750466239374508824834342892751869379773514186847,30668845872292874029049175321250129840102108564455380057862363689256626785076637153200520525416919029887,35759110747362230714368540519797869232650176375983243967881013264236979778450352863275295716357486503727,52,241,281
941,118776150995488900985558921602092175583690368964544800224468536423502887999848677261379714247932657545660199706045300002318295962311433668110864985478767930801159214852772402756850437078968141294778398960614119801032146481135666420234021723866279167437533162339021835463450980047482679085379280049978980661767,120596664202789848274142696576524135594507043944795562851590873367619122279971240671452006901334827143,29063796072872353434068389874942316678276197590695730647233400481596208469473069001819933663221693341223,33887662640983947365034097738003282102056479348487553161297035416300973360671918628678013939275086426903,52,241,281
942,169098264448511323322884424681076469961663132330666951300604040450106972809962807104536724005399265803845495388191661213909837242265723747624706057191259927678829491434699109527443449469303994854795764538138520568324219925205944096716158487721145637962040603572848265402093391763706109427854719327491459545143,135666283914821203642708770099229799875026191610968537884622903453499299203586710852619570466104332567,32695574423471910077892813593914381769881312178243417630194119732293331108064397315481316482331144148407,38122225780064758223601164397883573764882359842682159145579035870433303076207865749586099300975317451047,52,241,281
943,119564392684472843418655928074607375938596118867682935434153063859673826946395726327401071865937083861942258708851738459118594197080234608368271874721860516630580850036258118422864181285350322219373739151386949243898355533811220414940333845468842302795763246764854756652931591076008795448914421863578660869643,120862850656972169008157689831544944607172790641994587313499315152389705130903381533962060403267276067,29127947008330292730966003249402331650328642544720695542553334951725918936547714949684856557187413531907,33962461034609179491292310842664129434615554170400479035093307557821507141783850211043338973318104574547,52,241,281
944,150657908559775215641105084412458645982138130326552811407027239231486522337973265051793910082242005470227315820206133651302428293351068232300329253663890830467206618147228610809448711654696145477255153388199841011159113676579483438339856345809649911467856251790732770615348522994384986005761688656390508838447,130543782013859699014150603120603770834510820261704953903759948905006173395738637624127456948895777983,31461051465340187462410295352065508771117107683070893890806147686106487788373011667414717124683882493663,36682802745894575422976319476889659604497540493539092046956545642306734724202557172379815402639713612943,52,241,281
945,151809135712898740148417116196766396051591829722937454601360951571286267691936617999054012040410271083930548215022094773950328033938351185840451090086369901895472627365614574083165102915830899327868227107901598890174773907175845729541224536989575165550265820817739227329617778169199219143159477765843895184447,130875448128216802227229512928251000284411303154088739740775714667340338590613276548847854507252735983,31540982998900249336762312615708491068543124060135386277526947234829021600337799648272332936247909371663,36776000924028921425851493132838531079919576186298935867157975821522635143962330710226247116538018810943,52,241,281
946,139197719365910485189265649295956892935320423470171247119342750524818219328218537696250241393957776874317250943104403469182896954513402984023251527229255244480240739338130846846935997364499032976268589653575629148391331901624606279973173783266567786402986244768994016008728351185865309759228268938186272549087,127146063599423091433365081424390474261946122145314645191737715816652323830391731875440113213780413903,30642201327460965035440984623278104297129015437020829491208789511813210043124407381981067284521079750383,35728043871437888692775587880253723267606860322833415298878298144479302996340076656998671813072296306463,52,241,281
947,155359350825006036062916696264586621917516529836739250732354390528733777498941291722773020444633201583382292902238764155464034577327727833217600577679995713531273765094127800503548695881244710930945163029675215151313596782388089272974329823029933666666163084131273633612916052432805399807562581468729444796983,131887816562509800765435108938630641622202912804979286283087350421312067205210256750723355001551595287,31784963791564861984469861254209984630950901986000007994224051451536208196455671876924328555373934463927,37060476454065254015087265611755210295839018498199179445547545468388690884664082146953262755435998275367,52,241,281
948,155085300020237986140595894720121319922057989393044636291968641930826836071134446222747252887046396969062495397687721825142486970122524402360908065198688947670064179430884286892459640414183181026989206930595582258860170936461274870738361190973765531763358200202764616153644294957814680452459203546285000214403,131810221757652890130286532839670093848501676733775402309199069187254259082469769601926835144941988747,31766263443594346521399054414360492617488904092839871956516975674128276438875214474064367269931019287787,37038672313900462126610515727947296371428971162190888048884938441618446802174005258141440675728698837627,52,241,281
949,103822188041305056279292068130737851414645137895616942222559619771375842114036269401139353542692219279638552024064756012778216807207349183705366465029306024516320176386145732925541421173056578015462783594403812969572562001434421855450154443457619160319693437090389873496809155459070181304414401949435419610927,115306981926518973550798732859346876511804206239681700332517374680064475950808608657334870936749733823,27788982644291072625742494619102597239344813703763289780136687297895538704144874686417703895756685851103,32401261921351831567774443933476472299816981953350557793437382285098117742177219032711098733226675203983,52,241,281
950,114333389009764208859204215914954796410384926143595929681921575926830829310498414969077477204963121742488377025264487636199805952309905030215454055588503232481143792873780827681421270957321022005925992125080314841712566414616368810118997083342236041618732383859736514075242147831710184471386153313494025313843,119073898145570556376595802336905494720353332997853914183986334826062454404639729233180790639592080667,28696809453082504086759588363194224227605153252482793318340706693081051511518174745196570544141691440507,33459765378905326341823420456670444016419286572396949885700160086123549687703763914523802169725374667147,52,241,281
951,157663205316183525846028835497878536891883637356036386306882892818283937478843709393773794279724427876512323267682978559424152324871164896727285293150555656114774713100191049646085614987218071470213018140389563606663309943465871419107925595567676315743796742162600118909839872392251795905433369152843564932063,132536550476121234464517482844173694708585770793062802855483257366739195137980836978998105260790187727,31941308664745217505948713365445860424769170761128135488171465025384146028253381711938543367850435241967,37242770683790066884529412679212808213112601592850647602390795320053713833772615191098467578282042751007,52,241,281
952,114392121569874532752693669970433781218360712003269126036411369757477829897570492976398994812199995230030069912443554782133869660904070405912481911548428189968250148413126588821513024334159595370473571845733210318476648700842740034314104906211694055338226762154648090674646785952744624222919575908128365935623,119094283901560034263686934515030513745376519742676948251388115604613953131311220411651650111931664007,28701722420275968257548551218122353812635741257985144528584535860711962704646004119208047676975531025447,33465493776338369628096028598723574362450802047692222458640060484896520829898452935674113681452797585687,52,241,281
953,121293532254787439475075035532524517874784120448520266108815252360795350875327850402041790034306560946362340113199389929739965068869204682606386381652907060546631137285101016959974020707638759994449200872622000789797169834626688904764702218034075258952760715357875038188676774244271950052353175852213026900263,121442703586784721355238074807371300812925307487276967545906765658491804022628480536333501856704868327,29267691564415117846612376028576483495914999104433749178563530523696524769453463809256373947465873266567,34125399707886506700821899020871335528432011403924827880399801150036196930358603030709714021734067999607,52,241,281
954,148054191485677421638390951450555624716929580253611494734574298046325722895921249969311525123434064836021961290436054244846726052351791698533343195871122183641335140544900620389078549271577230458045869063959715405837486891130757615947041734463253291493520331129752847282548531341731637636307476835844076434967,129787374827141314985220244919153856953145423805939435781533508205207542021083976345817518150842946743,31278757333341056911438079025516079525708047137231404023349575477455017627081238299342021874353150164823,36470252326426709510846888822282233803833864089468981454610915805663319307924597353174722600386868034503,52,241,281
955,99232565262415302087258727634734058878532057673282471389708392662380700097614032600706704423851671219204483592321096418762913009040795096040213152228441192370329771292571524688762208938872986514292249057238530512041980830386500399989415837348886904749928232537147694214762562505567992248680606676908981755907,113582202339378652167336469084835488031613278215685373486503396192436291501461903897958410103753834763,27373310763790255172328089049445352615618800049980175010247318482377146251852318839407976835004674177643,31916598857365401259021547812838772136883331178607589949707454330074597911910794995326313239154827568123,52,241,281
956,162461372247390992270957170110792825629149768754195794549625996188798871255630419074392457221488525068279091910535523312168958519893446934006848211191372176794408525315928212857806172523004000120062497190221683999108800081681091167337194097421014892953796730384377965271131378176833681536551059449171219193043,133867633154442908664325101068220873296413484898260071288999287793232087925003574403160473335240630267,32262099590220740988102349357441230464435649860480677180648828358168933189925861431161674073792991894107,37616804916398457334675353400170065396292189256411080032208799869898216706926004407288093007202617104747,52,241,281
957,109061614886910441415603122056669591523499469109174192279196673599548681945944513978456320239283148836078364015916957690935556301853856294947245920665257000249513273867048780769219998997197449653223357874453193866041704470941135276991011660813028935138399677751584210122366564200454869591036050053426435886803,117214908765008684642281552624519719125692015868647427828458385119777555674437879650060427168989373947,28248793012367092998789854182509252309291775824344030106658470813866390917539528995664562947726439120987,32937389362967440384481116287490041074319456459089927219796806218657493144517044181666980034486014078827,52,241,281
958,179329987101466996147601724188434420833088484763967307073615155292579948485255518479354947711558112652051214306573037417857926683203318237817539998918489537206838980435764572886725336189010338815114305966845258447484181328356748900931146741394339414855612892626231228473683104958721961178016035618389498225587,138349157333805140669777180536602620010986098681872965813050314062060556576689332683382162638240213403,33342146917447038901416300509321231422647649782331384760945125688956594134982129176695101195815891429883,38876113210799244528207387730785336223087093729606303393467138251439016398049702484030387701345499965963,52,241,281
959,122356590887209050906996550612365522603945624233623755375612083546331337272056859688109865725771268852913045787185277284275385169898590703956506168863396610927990771122522637104490797956351830802896617377463064471075073147967685899453126649927814411961920633100459851164212195870436402008787247508933859349287,121796460781154691208077910509055643628413602028179658577387212111134947512429137506206884254505430503,29352947048258280581146776432682410114447678088791297717150318118783522350495422138995859105335808750983,34224805479504468229469892853044635859584222169918484060245806603228920250992587639244134475516025971063,52,241,281
960,161484727224292757786741396636284987533026786726705549178293952275088105379779279685241151348339115512594125923980692679437413554032637316534342403429237398909677060538652280167480616499824321376879245602361350090541041055454949446714902678761251449627443427634301859447473670117720625764015003114962581348627,133598843061723223357313660738412008365410497523687667704324711272423744001450244677052801882452404923,32197321177875296829112592237957294016063929903208727916742255416654122304349508967169725253671029586203,37541274900344225763405138667493774350680349804156234624915243867551072064407518754251837328969125783083,52,241,281
961,169046498451687954435234637540491259933404507016696533919097016061563878556981025543726018986015323671807457828779204522927216645591634609318716278387283833172582123963799415366279776628246163130857822781554117373722936104979637862921268428792581145208335961956441980897410515129514791955307703533844614805667,135652438676755250917595948307509546175529342657615772496687189703682310388838516528088137970173668843,32692237721098015471140623542109800628302571580485401171701612718587436803710082483269241250811854190923,38118335268168225507844461474410182475323745286790032071569100306734729219263623144392766769618800944603,52,241,281
962,94309414259512931240429839610817620929749595870646398954487278989232207945610155800748587696543279531716877721757344244258697993493123654467405532971589553251466994591932625445162042005793185619981076684760851142391690843401771642017689663517727903777377722029625625061480810788296352476446295652433584539267,111671897344734497034647844947060044661740804774857835572530950621297874696056515676475357340386709643,26912927260081013785350130632241470763479533950740738372979959099732787801749620278030561119033197023723,31379803153870393666736044430123872549949166141735051795881197124584702789591880905089575412648665409403,52,241,281
963,105425817154136185832291153886536323647149759020014399892116618979829575310810231873057233238917417856445584703623912347912133625249132911092779779990526038232803676504463616150458643024918648901996840058578425393268272910464326560889468047146213896189413842081359717592443122966067572063002315783945855873287,115897625377604169449782827430832482002265831473702021361828258459581604325680138221272580987746522503,27931327716002604837397661410830628162546065385162187148200610288759166642488913311326692018046911922983,32567232731106771615388974508063927442636698644110268002673740627142430815516118840177595257556772823063,52,241,281
964,131385885492289053760261189651646363070217438153505420119905530863694215194868819595275719328443051209165463560076257626353309854735284162641760049711892828088722102221080829757523332772437911041133334410585013949417232412645682412668010245905690033838112283062668258438452704783950120484955914487145529695603,124721631506647855475346589624177092309594885433718359886841395492334628524186125638164037545611696347,30057913193102133169558528099426679246612367389526124732728776313652645474328856278797533048492418819387,35046778453368047388572391684393762938996162806874859128202432133346030615296301304324094550316886673227,52,241,281
965,163557464970182665007196569950948598456105001647114327446638603045874703049128962052862531787389385037361534287339322162049149350149021841898101992165170239000230076351161332685306320700148236891243098530076139708979035547017287768617689753224897344990938205497411149307905981088776149389419147966341728195027,134168017545981072645959976412224465463588594360591213741731760823924237736324681231127403008798480123,32334492228581438507676354315346096176724851240902482511757354358565741294454248176701704125120433709403,37701212930420681413514753371835074795268395015326131061426624791522710803907235425946800245472372914283,52,241,281
966,91603960689221020331200594402858459363911504926684995403272745615369298323670248648463188223751783717357533351793098075444536140262670966206667639176536292356725477246411397244722997489180803727678250775366660303253156853011609834857786332359059671434060738164725025690292595587406562604733023863196220746983,110593676683571478109181649638125869975248370410822958551579612645500715042330584487970496107799445287,26653076080740726224312777562788334664034857269008333010930686647565672325201670861600889561979666313927,31076823148083585348680043548313369463044792085441251352993871153385700926894894241119709406291644125367,52,241,281
967,164520558853453574330797680658957092073906595766332093454402825031622736525582700747531167644813044017761619843917178097284559472675669893912247438232093868359223634858280417941366823929206846886199158897861865913604149709184268697876993989236734232266619248910563647120076483505848361799097696882265183682963,134430847895361855111871297279156333388732233171179637731946877552173242173848616391995226696147642427,32397834342782207081960982644276676346684468194254292693399197490073751363897516550470849633771581824667,37775068258596681286435834535442929682233757521101478202677072592160681050851461206150658701617487521707,52,241,281
968,103820918142765418263791144212277176408201758631542037812260237650715609062561354620656843385080841120864021525039461815499591509496752714471619295980220032269720036210315252177909011203313675777471380360032664804372785585262885035123847561747538037941022072833868865230278200007392064194498181200574020958487,115306511799764323894134552640777938457411620870466516664297016604151891302593476164364586326807154103,27788869343743202058486427186427483168236200629782430516095581001600605803925027755611865304760524138583,32401129815733775014251809292058600706532665464601091182667461665766681456028766802186448757832810302663,52,241,281
969,133180163680153598383809380801451985891596534103045808683008487584597938573356292684875258557618737139696123899640419825233993633005053738368980100042212918828192452495542011140013283522025569060121448871562775710931578456439978763262792259606589812294043739341933178193966945101072740620295803710495848265323,125286822228418974458227271251886889228835867562472580105788721181651839333609658091284594620841591107,30194124157048972844432772371704740304149444082555891805495081804778093279399927599999587303622823456547,35205597046185731822761863221780215873302878785054795009726630652044166852744313923650971088456487100787,52,241,281
970,151399874623671803527606771632736507713187523947220320543734283849460977591332869814647018528230650519178933893616405180190053816479300103734831685850389968127644364704017938692482184148074981637464288311707802466133455330346533370789077766917974193668745774735887103063767896152572027724057936772539636156787,130757733575907979933550683792897874053606083703636274652961163396794268742000855385891402198899703003,31512613791793823163985714794088387646919066172576342191363640378627418766822206147999827929934828423483,36742923134830142361327742145804302609063309520721793177482086914499189516502240363435484017890816543563,52,241,281
971,106894787633630322312294421434459415238760016492299873908952169203199791762474908620633110740899227700182724835374570489660143277560906697320793207356631598387588286273634959451710069478571988615936721571121225965330133445316239395989546549080689978940472660719156514518937368230041751895989075441715806040483,116433438210954107729245760522440128990035290356173828845255710273600171943219991954847534976001175787,28060458608839939962748228285908071086598504975837892751706626175937641438316018061118255929216283364427,32717796137278104271918058706805676246199916590084845905516854586881648316044817739312157328256330395867,52,241,281
972,114482233172951403058060479151671717384168865133037991463494540000304534820497785343650742264888544356437475354678717514197494841278817891342982194689918075582297396435147357322484982173053853517104062900985440353349690252281472192205407173010869490255064209562081973981788746546749714871015459288235432423787,119125547593394762371985932015269370087654350167369978461430063154706760258420083186831945054098664003,28709256970008137731648609615679918191124698390336164809204645220284329222279240048026498758037778024483,33474278873743928226528046896290692994630872397030963947661847746472599632616043375499776560201724584563,52,241,281
973,138930288315367820299113015525831186913751726316903066730295760128852397519316785377072412497400015812705371380581935733082195238946809772488344567925261822391719048723016232983442827261218808773938074729075528676996233878363904709597662001637964788731641526193276649135164206476412893349558005223730843251847,127064585721427879947523156686673815117113083760802743368545713962303590263509754483229435842262706183,30622565158864119067353080761488389443224253186353461151819517064915165253505850830458294037985312189863,35705148587721234265254007028955342047908776536785570886561345623407308864046241009787471471675820437143,52,241,281
974,112762228968898241684451928553602674976447611519103333979877425270802215501931895499949508210801091402232727214396273591141299348009265033050460276176205911084079527777393722172363098815173276500412848412606139382056947980294376983030790455696043290311775452854128710543712516356152160403084744714998653423183,118525945879905284769645470235721518193077418085884890789289288758177914296797241343300156676393113887,28564752957057173629484558326808885884531657758698258680218718590720877345528135163735337759010740446527,33305790792253385020270377136237746612254754482133654311790290141047993917400024817467344026066465001967,52,241,281
975,146945605311576331070598557540042185560440553018831610912761633815849136953147672606172485239623687178431274638517301739895575845427179649486305018476648047508305106672539953845864229865792033653795907971919426921429961433875777861002229905572317095831452671017473867936346197355011159575338248447142909705823,129462626389252346253157207220489318064720680238193335286993949521814705684998878593813768320026582607,31200492959809815447010886940137925653597683937404593804165541834757344070084729741109118165126406408047,36378998015379909297137175228957498376186511146932327215645299815629932297484684884861668897927469712287,52,241,281
976,138653739643268500170823346930587205364441767823073650309147148070914134467785689096060949775875608481782414304414608593588969394354678330157646860159914142573177176379573464877088225515277977056975732931154062340809067822381063116134649919135621630152042270869117803685748768990267543630265321201645966996863,126980219947167766247535610433996782146578345232518688811168337834089202986202721955034192129125086127,30602233007267431665656082114593224497325381201037004003491569418015497919674855991163240303119145756367,35681441805154142315557506531953095783188515010337751555938302931379066039122964869364607988284149201407,52,241,281
977,144593389317842281248890031053265489802970620943572023692283226697718951773935301010249286450131982650534262251482394933712450581054106735708315933048022727544331634460287497990368703663603338494404333535780734375108675116212469859915074612651095807456437523867804943292809817221211986579322030625501097645087,128768120998314004487028611030817953320720982673188487929712764506768641718966664074777319998960981903,31033117160593675081373895258427126750293756824238425591060776246131242654270966042021334119749596638383,36183842000526235260855039699659844883122596131165965108249286826401988323029632605012426919708035914463,52,241,281
978,111828509422895584921258231965512299215395932460589938755747975855213338234191957505297120514940930788583997716258355144660565556053602952759150161224040375530305115693034214152524904511871582710656438795789537386492884526100687805722897974171526542224861809048220788981949196584174401795163465567363617875707,118197890196176043094219582512205900001486765772146842405525986097235517169627624265873885740371522163,28485691537278426385706919385441621900358310551087389019731762649433759637880257448075606463429536841043,33213607145125468109475702685929857900417781181973262715952802093323180324665362418710561893044397727523,52,241,281
979,171609095257929845007333504616087937100038699829274814368966614582010397316346135952193954703045900896829253087534207879003101315081996585028369369286805737183715754258946812461239765702236596723195396023592411838093285613453225504682812650066031360397033907295899359846622744716219636614797268927981108109087,136334461283461496323357960377731417935312879243431021996114847109422574758256951991895735332347893903,32856605169314220613929268451033271722410403897666876301063678153370840516739925430046872215095842430383,38309983620652680466863586866142528439822919067404117180908272037747743507070203509722701628389758186463,52,241,281
980,139778323253480283128338109958890665602591119326110570613060346139966428378627208790146517868682409518189255641711006252096621361207071852499541269243905105957521161206548223831600669417302122457888686993824880418286441784435801299881768303862008870976878801513329907461775102452019273731203815913825162130883,127322596898095233171895492986238606491020487672616821965344934845574289365199514533344505875673766987,30684745852440951194426813809683504164335937529100654093648129297783403737013083002536025916037377843627,35777649728364760521302633529133048423976757036005326972261926691606375311621063583869806151064328523067,52,241,281
981,144526546214475744497346392387263226687129099663394550563713636372771910410674424566893094474263798583589892727134344511241303170915787301968557832922824875349482658167541303202370302562295379321905014254800418430380205269822027746306308976509615673279949057904512978134083649259365822045685101677844537484563,128748275491004574634422121161291919379272414709525153201262245751610778153237186088164833664038295227,31028334393332102486895731199871352570404651944995561921504201226138197534930161847247724913033229149467,36178265412972285472272616046323029345575548533376568049554691056202628661059649290774318259594760958507,52,241,281
982,154067820093067196106798997693023144784638476282062647762686354685550212528559165915885963383810937970812199290916775306580907788052884753534124704613049802364257846894768887081674365346566073301854831090038045373094034311715823239405694587049511019940865866739120563534772912345749917319395125309942141312223,131521329931854218236996944876197304507444297528679882777321715122232478158138770241342323254641977807,31696640513576866595116263715163550386294075704411851749334533344458027236111443628163499904368716651247,36957493710851035324596141510211442566591847605559047060427401949347326362436994437817192834554395763487,52,241,281
983,116690832972818659215432460988365999457409046818922703230975279291226532320261664878078320416739902096543572458757163328425788209745754024156815495695589560265430124276504352745054783096082534295031062666415422360854293038684724170414357344215775653009073996969318021598870327726310298576297492442869256962447,119886733085779593260748088138571272026317195854120123622677546632744162209223105766241478222360629983,28892702673672881975840289241395676558342444200842949793065288738491343092422768489664196251588911825663,33688171997104065706270212766938527439395132035007754737972390603801109580791692720313855380483337024943,52,241,281
984,111586795019760377113923995545199394076653579147977548886647001272230589995446831028821004868298027102844116054624928480585344010932051255295671089959810118581184422102457955687325703337835423573192256134215076510528266490361432819228020846968405391347888873728222453090964809130574691833643011645585940942987,118112668213833290672712919893570991661980747248584102014414149304377122730715061962154930894163517603,28465153039533823052123813694350608990537360086908768585473809982354886578102329932879338345493407742083,33189659768087154679032330490093448657016589976852132666050375954529971487330932411365535581259948446163,52,241,281
985,93090339179191168400797429424603977581997682975517006063060422463616656192578614065821978372388402119083077667536070645134217948302842651908515863886290249889455159524758610491151600541228860850838440567992504580008507165079896283251510910737035656894684281560062671850912517334507872378365072942183137808527,111188639623146630844097494342790498877569354338184343635540022342081107638143427227071667776007110623,26796462149178338033427496136612510229494214395502426816165145384441546940792565961724271934017713659903,31244007734104203267191395910324130184596988569029800561586746278124791246318303050807138645057998084783,52,241,281
986,95041669219289255712874320819899344472128600372575646195900593857216215410236909284947666425362576041482609680867216731247726934480275819904745254320417671196684524342929192085831498037886269517648508235524855727534194732904208769969181538292346124411196873540243563511263285057087937360804950844585454650007,111960173873068046962553445886630055887482719754495023126817192156800491263931275499560925732791403063,26982401903409399317975380458677843468883335460833300573562943309788918394607437395394183101602728137943,31460808858332121196477518294143045704382644251013101498635630996060938045164688415376620130914384260423,52,241,281
987,165475015638735936084380713564197956696731000139392829278450810796759418085824579514915268350583853078742110035745476176086024945849951708840120408150494199831670088681693834295518566263134026322089517319871812853725010173261759649870878114658556828659021740774180118185013251650074522393610101514704460122063,134690311125413386814298315731492510891249860343613909710709517426324017871093131492336033489810957727,32460364981224626222245894091289695124791216342810952240280993699744088306933444689652984071044440811967,37847977426241161694817826720549395560441210756555508628709374396797049021777169949346425410636879121007,52,241,281
988,167728840857653738473837956969758413151475276486782991393114405869755258742623341771622067365696522813875348379277812525603343536989358067263125791902611268587777766194914293815671821979168669685901169557439376194496463368844620674156599222432321407490606009528907115972326335166135707481504143380794450939203,135299064697386135817695230129306247060408150001528168107015165259364319279063074241498581783687059147,32607074592070058732064550461162805541558364150368288513790654827506800946254200892201158209868581254187,38019037179965504164772359666335055423974690150429415238071261437881373717416723861861101481216063620027,52,241,281
989,156294109035481938382943514177139364393475333373655296559488837256099869234264902660110220779592804193046014806395420959828236334982164978347917401082164628163722472942416067336058291941503009857444254890883236266715440071312682262555022236171082555253840916937301916774312221092945052040726871033594819190687,132151799788486395025743616016548946202881896316012732017038058001698049057716558467466179971629746703,31848583749025221201204211459988296034894537012159068416106171978409229822909690590659349373162768955183,37134655740564677002233956100650253883009812864799577696787694298477151785218352929357996572027958823263,52,241,281
990,178295582920689053186884546391032236859837386700163648000406091681794265520978224225945645977666644561255654713145160841239853106442714766236420713758589162218852577706824105806440670245643929398653645180092094848089028008379724542498878383481737077203744237349991704765888431418338955961444742778140225774827,138082637508728991660347994840359897592684665317447711339956376220694295992257679258617602495185891523,33277915639603686990143866756526735319837004341504898432929486669187325334134100701326842201339799856803,38801221139952846656557786550141131223544390954202806886527741718015097173824407871671546301147235517683,52,241,281
991,101628171913544457426835344700512218045630289966352162779240297366511546904206594748385043181263554532338851468535892552227814653412559188121017740053731141998297814880834875438850250824395000646680523868206882841669541239885475997272007145200271426305316944042163955463395538245021336955955894475764793278283,114488952979889489003741882279537252933320466120081005792306120873232336808259353884359449314333289187,27591837668153366849901793629368477956930232334939522395945775130448993170790504286130627284754322693827,32171395787348946410051468920549968074263050979742762627638019965378286643120878441505005257327654261267,52,241,281
992,136775658733990964530954176914892871210351446429238804374318259607092227417494759683250954919066547388581859476595090070760755541334166545158768713153179342138330667144291918515829633646464706647971913589667303966396777348064862724076886275983925462871119954037388437795436687475400672953991494146819092512703,126404291146769807432780776057729336905469820836681226355553425058423276088608537931367614471467649647,30463434166371523591300167029912770194218226821640175551688375439080009537354657641459595087623703564687,35519605812242315888611398072221943670437019655107424605910512441416940580898999158714299666482409550527,52,241,281
