id,pp,p1,p2,p3,baseBound,k2,k3
644,77992533591205301368244201011298945046980687974543549363241612670283273394983,1490934546609040330303423,347387749359906396960697327,150584389207513073360645623,16,233,101
645,77993316554268360066973088807134503094985399270865020963211418090242873008443,1490939535730944666139963,347388911825310107210611147,150584893108825411280136163,16,233,101
646,84830435445540886432340415852530091309599029042381614882646047542204138907403,1533291755547823507777003,357256979042642877312041467,154862467310330174285477203,16,233,101
647,71968621584115553190256334816760241124641788001802657287792861977439945468663,1451516454209447214869743,338203333830801201064649887,146603161875154168701843943,16,233,101
648,77843276763975346513249515313602135504748330072921069823150865699304829824543,1489982856079376091833863,347166005466494629397289847,150488268464016985275220063,16,233,101
649,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
650,58213611826810825443329261039100310242795247369077644372897890093400984674003,1352432972183435947290403,315116882518740575718663667,136595730190527030676330603,16,233,101
651,67676612008796359801317451582565725192234517184661158737006796660868490661463,1422068243182998294636943,331341900661638602650407487,143628892561482827758331143,16,233,101
652,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
653,67945550366714130856202755995443527399120273857774427022031035199538797301363,1423949460348330261927043,331780224261160951029000787,143818895495181356454631243,16,233,101
654,75793596342400860990651558198318607050641081603955954407027424590829053477983,1476788856298505264020423,344091803517551726516758327,149155674486149031666062623,16,233,101
655,78941498226443743350486571889738580373107216002834522191844257516119188937703,1496957107384703588136703,348791006020635936035851567,151192667845855062401806903,16,233,101
656,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
657,79920880350393436711069027697219714833220394138661484926993433687691436368703,1503122312071265150505703,350227498712604780067828567,151815353519197780201075903,16,233,101
658,72243305121894033766676633151405869609368138430376329375071798215976285849543,1453360783437050350808863,338633062540832731738464847,146789439127142085431695063,16,233,101
659,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463,353772118171970748141089647,153351862383558135460300663,16,233,101
660,82417103742443875446807135089100021972609575981415957280802049910359592281583,1518611501034029873376823,353836479740928960496799527,153379761604437017211059023,16,233,101
661,61879828066653751948048797176353084117920532729401059645509453141051462778023,1380248449167572248184383,321597888656044333826961007,139405093365924797066622583,16,233,101
662,68306336412040783476303203978197278976031891698400428038812166983669487559663,1426465369313540708978743,332366431050054985192046887,144073002300667611606852943,16,233,101
663,79666167705698179259654920495681670139457998378288794952701702946312220331803,1501523765623186564672603,349855037390202469568716267,151653900327941843031932803,16,233,101
664,69683450204843530950611167682223280506895600713629882398888016510096754404863,1435987910371861994773543,334585183116643844782235287,145034778947558061472127743,16,233,101
665,66821562206758789603618846184732419221864234360947521985060362272824328045883,1416053874512417877342523,329940552761393365420807627,143021441325754205611594723,16,233,101
666,81369283795866232512887746087823581505767690740633971324921566853347798005523,1512148348665932491206883,352330565239162270451203507,152726983215259181611895083,16,233,101
667,60609721576644079772262983319043419979634226766695694735049154760860039518323,1370739721668407331134083,319382355148738908154241107,138444711888509140444542283,16,233,101
668,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
669,84489731090895088947019572920717924672036803987355199581749804565564082548263,1531236282138454448510143,356778053738259886502863087,154654864495983899299524343,16,233,101
670,66777211813142140972969321932583378625572920074055699841093352845199558323903,1415740520339134714310503,329867541239018388434346967,142989792554252606145360703,16,233,101
671,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
672,68157718880339569280859907539464045837940040382871010569443160432163234436503,1425430073951970651277903,332125207230809161747751167,143968437469149035779068103,16,233,101
673,73111914894010181818937473326810279374219524792576458081670329659174666197303,1459162370383195248957103,339984832299284493007004767,147375399408702720144667303,16,233,101
674,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
675,63319206654365842068575569105352679765970319741919883430594424318944244180823,1390868452645015900221583,324072349466288704751628607,140477713717146605922379783,16,233,101
676,71996420277290193828506789501815784763796368259403525344342920581691981270463,1451703318361846897827943,338246873178310327193910487,146622035154546536680622143,16,233,101
677,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
678,58047255998237992377919642147058572165077312617484380466930881400566130128563,1351143469876009296139843,314816428481110166000583187,136465490457476938910124043,16,233,101
679,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
680,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
681,84370741389018999834224143701533912907227701807720907398690296430831641812863,1530517114074068732965543,356610487579258014780971287,154582228521480942029519743,16,233,101
682,65043827740693859335683749208906687685280321987862040780443028555768504253383,1403383174586951336885023,326988279678759661494210127,141741700633282085025387223,16,233,101
683,68484228083615853436856993792752634459356168347309117106541883035414541310243,1427702620754595457518163,332654710635820741601731747,144197964696214141209334363,16,233,101
684,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
685,68105750651317273675310502604180591955397578184600323976870152821519400700583,1425067699188836154357823,332040773910998823965372527,143931837618072451590140023,16,233,101
686,61913739384491011760885208221527100883062105537503759714904922038815842801103,1380500537221244992393303,321656625172550083227639367,139430554259345744231723503,16,233,101
687,70932922159018289966057515887637748176505227589181646459409974384987985008783,1444519865841895852169623,336573128741161733555521927,145896506450031481069131823,16,233,101
688,67682175569919995805483412808655618428262213218909268338950423804851668631643,1422107210592686281236763,331350980068095903528165547,143632828269861314404912963,16,233,101
689,76321006133200783101486734712090998899439554108143868281808690606455770632063,1480206353708802425586343,344888080414150965161617687,149500841724589044984220543,16,233,101
690,77709419070484006547396663649875441385198669618189271972171799499699247742383,1489128318145477972796023,346966898127896367661473127,150401960132693275252398223,16,233,101
691,57928464002500487326229614679109361484380098873711010295617618593589022378203,1350221148680944873346203,314601527642660155489665067,136372336016775432207966403,16,233,101
692,65752710781288627730002633028140758809836442033388010725182803674359737991803,1408463042568410155012603,328171888918439566117936267,142254767299409425656272803,16,233,101
693,70932922159018289966057515887637748176505227589181646459409974384987985008783,1444519865841895852169623,336573128741161733555521927,145896506450031481069131823,16,233,101
694,58859685583084993743537274676731952232256411452550106650409002830420447019903,1357417824465832958414503,316278353100539079310578967,137099200271049128799864703,16,233,101
695,84775278897817406326593223114194279864620141125325755957182224810789394750163,1532959369278777752638243,357179533041955216364710387,154828896297156553016462443,16,233,101
696,77961897804179025703813060469342457618204336164147084216822827664254532364163,1490739305975057909824243,347342258292188492989048387,150564669903480848892248443,16,233,101
697,82749068238283468536576915588171300807089404482173993936659626150360262695643,1520647687459186285572763,354310911177990404538453547,153585416433377814842848963,16,233,101
698,63464122353416528184765545051061794319977285192298383067431720657133845735743,1391928715999502122642663,324319390827883994575740247,140584800315949714386908863,16,233,101
699,70172563334609218346147803232965003616045364313031128627977610959825404777503,1439339847409910742736903,335366184446509203057698167,145373324588400985016427103,16,233,101
700,82236074785218794970440642170551832742771636899608899182934650879521946649083,1517498810538175318259323,353577222855394849154422027,153267379864355707144191523,16,233,101
701,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
702,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
703,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
704,63483450853228810937165763940951126206679036838828714948907920763891593271763,1392070009285251079236643,324352312163463501462137587,140599070937810359002900843,16,233,101
705,63116154962575506291622706040303813261148676220392109656391104709223634728003,1389380117419957886436403,323725567358850187539681667,140327391859415746530076603,16,233,101
706,62196634276244714222276312011510390093831300758041198155819475761082946926023,1382599927162221010436383,322145783028797495431677007,139642592643384322054074583,16,233,101
707,67267049932594766112586615731205863352232881721700043224626859811771930619683,1419193768685096920048723,330672148103627582371352227,143338570637194788924920923,16,233,101
708,65223570271357422681381038712218592816911419844969110794822504392620531302283,1404674691675523060726123,327289203160396873149186427,141872143859227829133338323,16,233,101
709,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
710,84489731090895088947019572920717924672036803987355199581749804565564082548263,1531236282138454448510143,356778053738259886502863087,154654864495983899299524343,16,233,101
711,71601097577535611971621707695346714352673037334465643942988019396523601509263,1449041404174490649749143,337626647172656321391550087,146353181821623555624663343,16,233,101
712,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
713,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
714,63529407588768106577534809057281189250588539516162042925073567605342465806343,1392405842540958431332063,324430561312043314500370447,140632990096636801564538263,16,233,101
715,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
716,61212300074466104917255491200654092891195545476349624199691620451959973299543,1375267356309116683358863,320437294020024187222614847,138902002987220785019245063,16,233,101
717,67682175569919995805483412808655618428262213218909268338950423804851668631643,1422107210592686281236763,331350980068095903528165547,143632828269861314404912963,16,233,101
718,77993316554268360066973088807134503094985399270865020963211418090242873008443,1490939535730944666139963,347388911825310107210611147,150584893108825411280136163,16,233,101
719,58958217478812722744165225456767652746209011233155261118273078215801011103343,1358174847358718478235063,316454739434581405428769447,137175659583230566301741263,16,233,101
720,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203,348772175173454770022904067,151184505118107003314649403,16,233,101
721,70863233750218951538094158149145471109864427412930969064246017750152129105663,1444046652217096734632743,336462869966583539169428887,145848711873926770197906943,16,233,101
722,72139330255355611005813563423202835734560637797599208786160820288458534914083,1452663207623387893994323,338470527376249379300677027,146718983969962177293426523,16,233,101
723,63523280453535937514008619584022413055829729308229527827724607997359205910383,1392361077271309467428023,324420131004215105910729127,140628468804402256210230223,16,233,101
724,61348405946369443880613143712204980960096424489854508397099157548312337995183,1376285906503352762223223,320674616215281193598010727,139004876556838628984545423,16,233,101
725,66021068008040178354101144268787976049277894464328966409862791097854039496163,1410376566682008965092243,328617740036908088866492387,142448033234882905474316443,16,233,101
726,79862153273057549219766511417940671870707605033985071750840840158388822875243,1502754049482908929953163,350141693529517780679086747,151778158997773801925269363,16,233,101
727,70863233750218951538094158149145471109864427412930969064246017750152129105663,1444046652217096734632743,336462869966583539169428887,145848711873926770197906943,16,233,101
728,77276521910509095973481671116303967897241901041234130997194704574788817031903,1486357996861958910002503,346321413268836426030582967,150122157683057849910252703,16,233,101
729,67945550366714130856202755995443527399120273857774427022031035199538797301363,1423949460348330261927043,331780224261160951029000787,143818895495181356454631243,16,233,101
730,70932922159018289966057515887637748176505227589181646459409974384987985008783,1444519865841895852169623,336573128741161733555521927,145896506450031481069131823,16,233,101
731,82766964259429009350600476146863340345361647340727653458112583330315280041223,1520757302315174011081183,354336451439435544581915407,153596487533832575119199383,16,233,101
732,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
733,62997826139256632004156880473550391395645185528146263719220201595565376628143,1388511314169447512390263,323523136201481270386931047,140239642731114198751416463,16,233,101
734,75590405030582192182880232242329225844217621279125259780161311143499310647243,1475467991793758097381163,343784042087945636689810747,149022267171169567835497363,16,233,101
735,65364568189160652619945700895518449514933900267278456022547598199761771205383,1405686154557066409133023,327524874011796473327994127,141974301610263707322435223,16,233,101
736,59937128217389450466777112397895813332376531195904731513332808672613678676083,1365650428381819151432323,318196549812963862283731027,137930693266563734294664523,16,233,101
737,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683,317073495365694713566833907,137443875673541485280043883,16,233,101
738,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
739,74622771411979897478817346442263175435077249752029169785143773914664319654903,1469145107367500028779503,342310810016627506705623967,148383655844117502906729703,16,233,101
740,66875246236414558525855284354171737367687958436272361911937952420512754942643,1416432989311621506525763,330028886509607811020502547,143059731920473772159101963,16,233,101
741,62997826139256632004156880473550391395645185528146263719220201595565376628143,1388511314169447512390263,323523136201481270386931047,140239642731114198751416463,16,233,101
742,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063,335906894921853397732588447,145607709815910700304684263,16,233,101
743,82417103742443875446807135089100021972609575981415957280802049910359592281583,1518611501034029873376823,353836479740928960496799527,153379761604437017211059023,16,233,101
744,80129667162910094385478511810833364854135283663940288202035260918381571745543,1504430102242213986512863,350532213822435858857496847,151947440326463612637799063,16,233,101
745,82749068238283468536576915588171300807089404482173993936659626150360262695643,1520647687459186285572763,354310911177990404538453547,153585416433377814842848963,16,233,101
746,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
747,82146746961895445404595747070675894353453323138016152873842922990323788947063,1516949157290165990271343,353449153648608675733222687,153211864886306765017405543,16,233,101
748,60368369221041672288960895186159300932249258730704973613159115320114006927563,1368917839206693536140843,318957856535159593920816187,138260701759876047150225043,16,233,101
749,84870512605885146493916522133293043928019578417998784730435875338068779572283,1533533179531431874456123,357313230830823626748276427,154886851132674619320068323,16,233,101
750,74833669918361280900923610249556208563146985373510426640359406296085169604923,1470527835769203045127483,342632985734224309514703307,148523311412689507557875683,16,233,101
751,78875362758473291881999347566798175886606916029592224925314000108120680450343,1496538951234656271088063,348693575637674911163518447,151150434074700283379894263,16,233,101
752,75337599279952963648620368459825037900609341003241260878613534496534351156163,1473821295155768665432243,343400361771294099045712387,148855950810732635208656443,16,233,101
753,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
754,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
755,58454316016491177116650505176950990744862166999346720148351832846842455763723,1354294441919673369608683,315550604967283895118822907,136783738633887010330476883,16,233,101
756,69035494325900767844912420329703233622510541481875671431275926904102057796363,1431523168900904385432043,333544898353910721805665787,144583840058991342928636243,16,233,101
757,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
758,67163258068766772325150790205656025287887992097889258706730578445740766997623,1418463462676607598844783,330501986803649570530834207,143264809730337367483322983,16,233,101
759,70172563334609218346147803232965003616045364313031128627977610959825404777503,1439339847409910742736903,335366184446509203057698167,145373324588400985016427103,16,233,101
760,63287137653479333948469753400975114494650299402936947370460307623905673697583,1390633603977931513560823,324017629726858042659671527,140453994001771082869643023,16,233,101
761,74247418068252670668362227844835361922035482407967454630549212359999341335463,1466677693789391820762943,341735902652928294237765487,148134447072728573897057143,16,233,101
762,77993316554268360066973088807134503094985399270865020963211418090242873008443,1490939535730944666139963,347388911825310107210611147,150584893108825411280136163,16,233,101
763,72250847632327239876664507314875827369505714323258083559907979159995464753903,1453411360706842831880503,338644847044694379828156967,146794547431391126019930703,16,233,101
764,80052716728882391951741100208632579147942280768710991761523940660448083982103,1503948367944085963012303,350419969730972029381866367,151898785162352682264242503,16,233,101
765,80046183851082901581077027341332770572990763403412600841047149317296101867883,1503907455827734344720523,350410437207862102319881627,151894653038601168816772723,16,233,101
766,74166283683916778427319442192989688945026179099498879697559453599264441974943,1466143258310327920323463,341611379186306405435366647,148080469089343119952669663,16,233,101
767,77992533591205301368244201011298945046980687974543549363241612670283273394983,1490934546609040330303423,347387749359906396960697327,150584389207513073360645623,16,233,101
768,71711468242012160589376846051935381740072617727938771607659145740360631056003,1449785571335470664508403,337800038121164664830457667,146428342704882537115348603,16,233,101
769,71968621584115553190256334816760241124641788001802657287792861977439945468663,1451516454209447214869743,338203333830801201064649887,146603161875154168701843943,16,233,101
770,84686522566482635533654524367148795186056175558626413481598060825499168922063,1532424200055761155296343,357054838612992349184047687,154774844205631876684930543,16,233,101
771,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
772,77052520051175448448057648045901167409427026338445844479196646644974899172983,1484920435703685345325423,345986461518958685460823327,149976964006072219877867623,16,233,101
773,67740036722211346888841657887283886644700109848627335061601894817647062561043,1422512345938132750747363,331445376603584930924135347,143673746939751407825483563,16,233,101
774,62413505348052595086406627204633248949648939631927365678105967919287793086263,1384205041318873119572143,322519774627297436860309087,139804709173206185076786343,16,233,101
775,62925444265631347869947313597103593211590551143599696099810876578829771805363,1387979329853534060223043,323399183855873436031968787,140185912315206940082527243,16,233,101
776,77992533591205301368244201011298945046980687974543549363241612670283273394983,1490934546609040330303423,347387749359906396960697327,150584389207513073360645623,16,233,101
777,76321006133200783101486734712090998899439554108143868281808690606455770632063,1480206353708802425586343,344888080414150965161617687,149500841724589044984220543,16,233,101
778,82236074785218794970440642170551832742771636899608899182934650879521946649083,1517498810538175318259323,353577222855394849154422027,153267379864355707144191523,16,233,101
779,58047255998237992377919642147058572165077312617484380466930881400566130128563,1351143469876009296139843,314816428481110166000583187,136465490457476938910124043,16,233,101
780,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
781,69093899504759421435845201223937472555198024421460485452185067856383345149483,1431926752596450375998923,333638933354972937607748827,144624602012241487975891123,16,233,101
782,72884991614100701770398133803680626602861328287234350464888772501711960645863,1457651166289340674732543,339632721745416377212682287,147222767795223408147986743,16,233,101
783,84473722688490132497449658973510870849257787277594405892009219192882725170043,1531139567446708584538363,356755519215083100197438347,154645096312117567038374563,16,233,101
784,60694102390881930278763511455149007688589269421642956721348983669669090541323,1371375541008101974511083,319530501054887760061082107,138508929641818299425619283,16,233,101
785,80310368242357809246525266609817060405565848085888676297384714230990879441483,1505560137499116872906923,350795512037294231387312827,152061573887410804163599123,16,233,101
786,74247418068252670668362227844835361922035482407967454630549212359999341335463,1466677693789391820762943,341735902652928294237765487,148134447072728573897057143,16,233,101
787,63602219199881996003451654998132994681529247623753071722538825478143665150563,1392937588961542761517843,324554458228039463433657187,140686696485115818913302043,16,233,101
788,82360094916930903638847099379801968897003698616705030854819702336879218259383,1518261273458744460479023,353754876715887459291612127,153344388619333190508381223,16,233,101
789,69009185873317741283642875573159632036673977835197674500049323734671160823963,1431341301371083300724443,333502523219462409068794987,144565471438479413373168643,16,233,101
790,70898915986200440627267870837931418890422502633971959516308824498104918406383,1444288988355591076532023,336519334286852720831961127,145873187823914698729734223,16,233,101
791,72588776021317719603808159419266735219948288056912838878387583236280439943243,1455673780377018641685163,339171990827845343512642747,147023051818078882810201363,16,233,101
792,69530892993130940415729007213848219702697896628232623162148219465005475452603,1434939213848979690191803,334340836826812267814689867,144928860598746948709372003,16,233,101
793,66021068008040178354101144268787976049277894464328966409862791097854039496163,1410376566682008965092243,328617740036908088866492387,142448033234882905474316443,16,233,101
794,61637041497775453624286869552381292170206523701024871331358044577713597140903,1378440940334741336093503,321176739097994731309785967,139222534973808874945443703,16,233,101
795,58148097732902938959827132843036473709029753570308880187616481387553264662363,1351925435216810639766043,314998626405516879065487787,136544468956897874616370243,16,233,101
796,58106366649562383183365188419559424112446552074999215722453356104917218155103,1351601946189604508239303,314923253462177850419757367,136511796565150055332169503,16,233,101
797,61637041497775453624286869552381292170206523701024871331358044577713597140903,1378440940334741336093503,321176739097994731309785967,139222534973808874945443703,16,233,101
798,76280400854761816547864604331598991033014424718494160274157008127752104756543,1479943801031758764101863,344826905640399792035733847,149474323904207635174288063,16,233,101
799,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063,335906894921853397732588447,145607709815910700304684263,16,233,101
800,68579663564900498421953554767962846102637182803517914964273982766691347391683,1428365499629370518476723,332809161413643330805076227,144264915462566422366148923,16,233,101
801,58776491843840720968990350726771450561119151570013224174212942045795249081503,1356777986911912757632903,316129270950475672528466167,137034576678103188520923103,16,233,101
802,65538357716602711806625043283795846570745257479049288584125981166667539607463,1406930852061850252890943,327814888530411108923589487,142100016058246875541985143,16,233,101
803,59478004135527663787881961938602309068102045738891387977710645700605555467183,1362154482806219019951223,317381994493849031648634727,137577602763428121015073423,16,233,101
804,67864312847963217986466256778615449455432505355859121612557869980144667772823,1423381729993521134229583,331647943088490424275492607,143761554729345634557187783,16,233,101
805,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
806,69909604171736745573786091070243745578009133192584093822572461794820966649543,1437539707195333350008863,334946751776512670552064847,145191510426728668350895063,16,233,101
807,59618552493337950509869254185500364604747717451110072482241919791446770863943,1363226576467571376834463,317631792316944130802429647,137685884223224709060280663,16,233,101
808,76618173864719000269321203170409783814053423597440121955070433466932468989443,1482125003711277911758963,345335125864727753439838147,149694625374839069087655163,16,233,101
809,66821562206758789603618846184732419221864234360947521985060362272824328045883,1416053874512417877342523,329940552761393365420807627,143021441325754205611594723,16,233,101
810,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
811,61185415689242697308195998346873954665691053626265912226218100471399169469063,1375065988111679860149343,320390375230021407414796687,138881664799279665875083543,16,233,101
812,70693084610390156874844855718492492049365768468397042796123096071067337803963,1442889963021375359744443,336193361383980458820454987,145731886265158911334188643,16,233,101
813,81356071327909560155683142791406958912227733389513119738655995428001890288703,1512066498397815432585703,352311494126690995792468567,152718716338179358691155903,16,233,101
814,67682175569919995805483412808655618428262213218909268338950423804851668631643,1422107210592686281236763,331350980068095903528165547,143632828269861314404912963,16,233,101
815,69150908735193906535889941403810011871824249851446892167281605141586583157103,1432320470909860528837303,333730669721997503219091367,144664367561895913412567503,16,233,101
816,67584625424263725955243742106800484683299172607102966895152990494882673854503,1421423655596483358259903,331191711753980622474557167,143563789215244819184250103,16,233,101
817,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
818,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063,335906894921853397732588447,145607709815910700304684263,16,233,101
819,74393377054602287627180193648103408304620521159609309146322169394833293981703,1467638152162688558292703,341959689453906434082199567,148231453368431544387562903,16,233,101
820,62107972568695952383396318218917858956122345839340010175571144408364820940883,1381942646341269126447523,321992636597515706462272627,139576207280468181771199723,16,233,101
821,64594215586061250843974403748517430703553113956901328022792874989818153669083,1400142090167204763239323,326233107008958709834762027,141414351106887681087171523,16,233,101
822,77394707198194065424425691055243642149333751052579676302595072401619171021963,1487115347071595114126443,346497875867681661591460987,150198650054231106526770643,16,233,101
823,78919818234973541994689814958919403952351627659519544740228397942488094367263,1496820056574967662491143,348759073181967465360436087,151178825714071733911605343,16,233,101
824,82551381758499809381052520358286400958583247105618073221290333778335564862543,1519435785828399361595863,354028538098017051251835847,153463014368668335521182063,16,233,101
825,58441614025055001391189269046368683142699599355037765220307045516046237240963,1354196339767836018707443,315527747165905792358833987,136773830316551437889451643,16,233,101
826,67945550366714130856202755995443527399120273857774427022031035199538797301363,1423949460348330261927043,331780224261160951029000787,143818895495181356454631243,16,233,101
827,65951513618617493660507557087750424026447054917740924807649584648976544501783,1409881106907390888476623,328502297909422077015052927,142397991797646479736138823,16,233,101
828,72250847632327239876664507314875827369505714323258083559907979159995464753903,1453411360706842831880503,338644847044694379828156967,146794547431391126019930703,16,233,101
829,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463,353772118171970748141089647,153351862383558135460300663,16,233,101
830,65070693061849447474948732365151690783268843678543803321607030485293861167803,1403576363043644740636603,327033292589169224568328267,141761212667408118804296803,16,233,101
831,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
832,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
833,66821562206758789603618846184732419221864234360947521985060362272824328045883,1416053874512417877342523,329940552761393365420807627,143021441325754205611594723,16,233,101
834,84912635098858167548567430824248372039755729925675411436225804834833509851803,1533786842650501451152603,357372334337566838118556267,154912471107700646566412803,16,233,101
835,58047255998237992377919642147058572165077312617484380466930881400566130128563,1351143469876009296139843,314816428481110166000583187,136465490457476938910124043,16,233,101
836,68080816803613662048222606059570711596864085106063942997433508107906251847623,1424893769881747293994783,332000248382447119500784207,143914270758056476693472983,16,233,101
837,64395230970507044158138627688249865163485359660833514153856347852719153091023,1398702883320939001271383,325897771813778787296232007,141268991215414839128409583,16,233,101
838,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
839,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
840,80129667162910094385478511810833364854135283663940288202035260918381571745543,1504430102242213986512863,350532213822435858857496847,151947440326463612637799063,16,233,101
841,76280400854761816547864604331598991033014424718494160274157008127752104756543,1479943801031758764101863,344826905640399792035733847,149474323904207635174288063,16,233,101
842,77440669554985880729932403829805090371980335535479449812744308195113246329683,1487409672969404990338723,346566453801871362748922227,150228376969909904024210923,16,233,101
843,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
844,70172563334609218346147803232965003616045364313031128627977610959825404777503,1439339847409910742736903,335366184446509203057698167,145373324588400985016427103,16,233,101
845,81580547266559674175228243649690476247299467655678076874015353650563596479023,1513455908525514316283383,352635226686444835694028007,152859046761076945944621583,16,233,101
846,81580547266559674175228243649690476247299467655678076874015353650563596479023,1513455908525514316283383,352635226686444835694028007,152859046761076945944621583,16,233,101
847,77863747128718617909740345080058307844475352527454086306081324896006489260343,1490113451041556018278063,347196434092682552258788447,150501458555197157846084263,16,233,101
848,57928464002500487326229614679109361484380098873711010295617618593589022378203,1350221148680944873346203,314601527642660155489665067,136372336016775432207966403,16,233,101
849,81580547266559674175228243649690476247299467655678076874015353650563596479023,1513455908525514316283383,352635226686444835694028007,152859046761076945944621583,16,233,101
850,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023,331630602538740348680970127,143754038010355258441107223,16,233,101
851,69093899504759421435845201223937472555198024421460485452185067856383345149483,1431926752596450375998923,333638933354972937607748827,144624602012241487975891123,16,233,101
852,80378502431202357788041066753093281290025394330003989294526799138287428509863,1505985782512154531668543,350894687325332005878770287,152104564033727607698522743,16,233,101
853,58213611826810825443329261039100310242795247369077644372897890093400984674003,1352432972183435947290403,315116882518740575718663667,136595730190527030676330603,16,233,101
854,76646714188934247647161799035357276414757804097491542261110732943156971672223,1482309011737859289250183,345377999734921214395292407,149713210185523788214268383,16,233,101
855,59685068621732579393670391807899560839003925427984451096591669714762065239023,1363733369787346615523383,317749875160451761416948007,137737070348522008167861583,16,233,101
856,80454937468063832278683615481452478794635008143530062427439395301980147916583,1506462998048796168741823,351005878545369507316844527,152152762802928413042924023,16,233,101
857,62196634276244714222276312011510390093831300758041198155819475761082946926023,1382599927162221010436383,322145783028797495431677007,139642592643384322054074583,16,233,101
858,67350672019842074017137558307049713046233175420352577490375095263774759032083,1419781608756484516676323,330809114840260892385583027,143397942484404936184308523,16,233,101
